18.00000000	2.00000000	61.00000000	0.72000000
18.12500000	2.07500000	61.37500000	0.72100000
18.25000000	2.15000000	61.75000000	0.72200000
18.37500000	2.22500000	62.12500000	0.72300000
18.50000000	2.30000000	62.50000000	0.72400000
18.62500000	2.37500000	62.87500000	0.72500000
18.75000000	2.45000000	63.25000000	0.72600000
18.87500000	2.52500000	63.62500000	0.72700000
19.00000000	2.60000000	64.00000000	0.72800000
19.12500000	2.67500000	64.37500000	0.72900000
19.25000000	2.75000000	64.75000000	0.73000000
19.37500000	2.82500000	65.12500000	0.73100000
19.50000000	2.90000000	65.50000000	0.73200000
19.62500000	2.97500000	65.87500000	0.73300000
19.75000000	3.05000000	66.25000000	0.73400000
19.87500000	3.12500000	66.62500000	0.73500000
20.00000000	3.20000000	67.00000000	NaN
20.12500000	3.27500000	67.37500000	0.73700000
20.25000000	3.35000000	67.75000000	0.73800000
20.37500000	3.42500000	68.12500000	0.72000000
20.50000000	3.50000000	68.50000000	0.72100000
20.62500000	3.57500000	68.87500000	0.72200000
20.75000000	3.65000000	69.25000000	0.72300000
20.87500000	3.72500000	69.62500000	0.72400000
21.00000000	3.80000000	70.00000000	0.72500000
21.12500000	3.87500000	70.37500000	0.72600000
21.25000000	3.95000000	70.75000000	0.72700000
21.37500000	4.02500000	71.12500000	0.72800000
21.50000000	4.10000000	71.50000000	0.72900000
21.62500000	4.17500000	71.87500000	0.73000000
21.75000000	4.25000000	72.25000000	0.73100000
21.87500000	4.32500000	72.62500000	0.73200000
22.00000000	4.40000000	73.00000000	0.73300000
22.12500000	4.47500000	73.37500000	NaN
22.25000000	4.55000000	73.75000000	0.73500000
22.37500000	4.62500000	74.12500000	0.73600000
22.50000000	4.70000000	74.50000000	0.73700000
22.62500000	2.00000000	74.87500000	0.73800000
22.75000000	2.07500000	75.25000000	0.72000000
22.87500000	2.15000000	75.62500000	0.72100000
23.00000000	2.22500000	76.00000000	0.72200000
23.12500000	2.30000000	76.37500000	0.72300000
23.25000000	2.37500000	76.75000000	0.72400000
23.37500000	2.45000000	77.12500000	0.72500000
23.50000000	2.52500000	77.50000000	0.72600000
23.62500000	2.60000000	77.87500000	0.72700000
23.75000000	2.67500000	78.25000000	0.72800000
23.87500000	2.75000000	78.62500000	0.72900000
24.00000000	2.82500000	79.00000000	0.73000000
24.12500000	2.90000000	79.37500000	0.73100000
24.25000000	2.97500000	79.75000000	NaN
24.37500000	3.05000000	80.12500000	0.73300000
24.50000000	3.12500000	80.50000000	0.73400000
24.62500000	3.20000000	80.87500000	0.73500000
24.75000000	3.27500000	81.25000000	0.73600000
24.87500000	3.35000000	81.62500000	0.73700000
25.00000000	3.42500000	82.00000000	0.73800000
25.12500000	3.50000000	82.37500000	0.72000000
25.25000000	3.57500000	82.75000000	0.72100000
25.37500000	3.65000000	83.12500000	0.72200000
25.50000000	3.72500000	83.50000000	0.72300000
25.62500000	3.80000000	83.87500000	0.72400000
25.75000000	3.87500000	84.25000000	0.72500000
25.87500000	3.95000000	84.62500000	0.72600000
26.00000000	4.02500000	85.00000000	0.72700000
26.12500000	4.10000000	85.37500000	0.72800000
26.25000000	4.17500000	85.75000000	0.72900000
26.37500000	4.25000000	86.12500000	NaN
26.50000000	4.32500000	86.50000000	0.73100000
26.62500000	4.40000000	86.87500000	0.73200000
26.75000000	4.47500000	87.25000000	0.73300000
26.87500000	4.55000000	87.62500000	0.73400000
27.00000000	4.62500000	88.00000000	0.73500000
27.12500000	4.70000000	88.37500000	0.73600000
27.25000000	2.00000000	88.75000000	0.73700000
27.37500000	2.07500000	89.12500000	0.73800000
27.50000000	2.15000000	89.50000000	0.72000000
27.62500000	2.22500000	89.87500000	0.72100000
27.75000000	2.30000000	90.25000000	0.72200000
27.87500000	2.37500000	90.62500000	0.72300000
28.00000000	2.45000000	91.00000000	0.72400000
28.12500000	2.52500000	91.37500000	0.72500000
28.25000000	2.60000000	91.75000000	0.72600000
28.37500000	2.67500000	92.12500000	0.72700000
28.50000000	2.75000000	92.50000000	NaN
28.62500000	2.82500000	92.87500000	0.72900000
28.75000000	2.90000000	93.25000000	0.73000000
28.87500000	2.97500000	93.62500000	0.73100000
29.00000000	3.05000000	94.00000000	0.73200000
29.12500000	3.12500000	94.37500000	0.73300000
29.25000000	3.20000000	94.75000000	0.73400000
29.37500000	3.27500000	95.12500000	0.73500000
29.50000000	3.35000000	95.50000000	0.73600000
29.62500000	3.42500000	95.87500000	0.73700000
29.75000000	3.50000000	96.25000000	0.73800000
29.87500000	3.57500000	96.62500000	0.72000000
30.00000000	3.65000000	97.00000000	0.72100000
30.12500000	3.72500000	97.37500000	0.72200000
30.25000000	3.80000000	97.75000000	0.72300000
30.37500000	3.87500000	98.12500000	0.72400000
30.50000000	3.95000000	98.50000000	0.72500000
30.62500000	4.02500000	98.87500000	NaN
30.75000000	4.10000000	99.25000000	0.72700000
30.87500000	4.17500000	99.62500000	0.72800000
31.00000000	4.25000000	100.00000000	0.72900000
31.12500000	4.32500000	100.37500000	0.73000000
31.25000000	4.40000000	100.75000000	0.73100000
31.37500000	4.47500000	101.12500000	0.73200000
31.50000000	4.55000000	101.50000000	0.73300000
31.62500000	4.62500000	101.87500000	0.73400000
31.75000000	4.70000000	102.25000000	0.73500000
31.87500000	2.00000000	102.62500000	0.73600000
32.00000000	2.07500000	103.00000000	0.73700000
32.12500000	2.15000000	103.37500000	0.73800000
32.25000000	2.22500000	103.75000000	0.72000000
32.37500000	2.30000000	104.12500000	0.72100000
32.50000000	2.37500000	104.50000000	0.72200000
32.62500000	2.45000000	104.87500000	0.72300000
32.75000000	2.52500000	105.25000000	NaN
32.87500000	2.60000000	105.62500000	0.72500000
33.00000000	2.67500000	106.00000000	0.72600000
33.12500000	2.75000000	106.37500000	0.72700000
33.25000000	2.82500000	106.75000000	0.72800000
33.37500000	2.90000000	107.12500000	0.72900000
33.50000000	2.97500000	107.50000000	0.73000000
33.62500000	3.05000000	107.87500000	0.73100000
33.75000000	3.12500000	108.25000000	0.73200000
33.87500000	3.20000000	108.62500000	0.73300000
34.00000000	3.27500000	109.00000000	0.73400000
34.12500000	3.35000000	109.37500000	0.73500000
34.25000000	3.42500000	109.75000000	0.73600000
34.37500000	3.50000000	110.12500000	0.73700000
34.50000000	3.57500000	110.50000000	0.73800000
34.62500000	3.65000000	110.87500000	0.72000000
34.75000000	3.72500000	111.25000000	0.72100000
34.87500000	3.80000000	111.62500000	NaN
35.00000000	3.87500000	112.00000000	0.72300000
35.12500000	3.95000000	112.37500000	0.72400000
35.25000000	4.02500000	112.75000000	0.72500000
35.37500000	4.10000000	113.12500000	0.72600000
35.50000000	4.17500000	113.50000000	0.72700000
35.62500000	4.25000000	113.87500000	0.72800000
35.75000000	4.32500000	114.25000000	0.72900000
35.87500000	4.40000000	114.62500000	0.73000000
36.00000000	4.47500000	115.00000000	0.73100000
36.12500000	4.55000000	115.37500000	0.73200000
36.25000000	4.62500000	115.75000000	0.73300000
36.37500000	4.70000000	116.12500000	0.73400000
36.50000000	2.00000000	116.50000000	0.73500000
36.62500000	2.07500000	116.87500000	0.73600000
36.75000000	2.15000000	117.25000000	0.73700000
36.87500000	2.22500000	117.62500000	0.73800000
37.00000000	2.30000000	118.00000000	NaN
37.12500000	2.37500000	118.37500000	0.72100000
37.25000000	2.45000000	118.75000000	0.72200000
37.37500000	2.52500000	119.12500000	0.72300000
37.50000000	2.60000000	119.50000000	0.72400000
37.62500000	2.67500000	119.87500000	0.72500000
37.75000000	2.75000000	120.25000000	0.72600000
37.87500000	2.82500000	120.62500000	0.72700000
38.00000000	2.90000000	121.00000000	0.72800000
38.12500000	2.97500000	121.37500000	0.72900000
38.25000000	3.05000000	121.75000000	0.73000000
38.37500000	3.12500000	122.12500000	0.73100000
38.50000000	3.20000000	122.50000000	0.73200000
38.62500000	3.27500000	122.87500000	0.73300000
38.75000000	3.35000000	123.25000000	0.73400000
38.87500000	3.42500000	123.62500000	0.73500000
39.00000000	3.50000000	124.00000000	0.73600000
39.12500000	3.57500000	124.37500000	NaN
39.25000000	3.65000000	124.75000000	0.73800000
39.37500000	3.72500000	125.12500000	0.72000000
39.50000000	3.80000000	125.50000000	0.72100000
39.62500000	3.87500000	125.87500000	0.72200000
39.75000000	3.95000000	126.25000000	0.72300000
39.87500000	4.02500000	126.62500000	0.72400000
40.00000000	4.10000000	127.00000000	0.72500000
40.12500000	4.17500000	127.37500000	0.72600000
40.25000000	4.25000000	127.75000000	0.72700000
40.37500000	4.32500000	128.12500000	0.72800000
40.50000000	4.40000000	128.50000000	0.72900000
40.62500000	4.47500000	128.87500000	0.73000000
40.75000000	4.55000000	129.25000000	0.73100000
40.87500000	4.62500000	129.62500000	0.73200000
41.00000000	4.70000000	130.00000000	0.73300000
41.12500000	2.00000000	130.37500000	0.73400000
41.25000000	2.07500000	130.75000000	NaN
41.37500000	2.15000000	131.12500000	0.73600000
41.50000000	2.22500000	131.50000000	0.73700000
41.62500000	2.30000000	131.87500000	0.73800000
41.75000000	2.37500000	132.25000000	0.72000000
41.87500000	2.45000000	132.62500000	0.72100000
42.00000000	2.52500000	133.00000000	0.72200000
42.12500000	2.60000000	133.37500000	0.72300000
42.25000000	2.67500000	133.75000000	0.72400000
42.37500000	2.75000000	134.12500000	0.72500000
42.50000000	2.82500000	134.50000000	0.72600000
42.62500000	2.90000000	134.87500000	0.72700000
42.75000000	2.97500000	135.25000000	0.72800000
42.87500000	3.05000000	135.62500000	0.72900000
43.00000000	3.12500000	136.00000000	0.73000000
43.12500000	3.20000000	136.37500000	0.73100000
43.25000000	3.27500000	136.75000000	0.73200000
43.37500000	3.35000000	137.12500000	NaN
43.50000000	3.42500000	137.50000000	0.73400000
43.62500000	3.50000000	137.87500000	0.73500000
43.75000000	3.57500000	138.25000000	0.73600000
43.87500000	3.65000000	138.62500000	0.73700000
44.00000000	3.72500000	139.00000000	0.73800000
44.12500000	3.80000000	139.37500000	0.72000000
44.25000000	3.87500000	139.75000000	0.72100000
44.37500000	3.95000000	140.12500000	0.72200000
44.50000000	4.02500000	140.50000000	0.72300000
44.62500000	4.10000000	140.87500000	0.72400000
44.75000000	4.17500000	141.25000000	0.72500000
44.87500000	4.25000000	141.62500000	0.72600000
45.00000000	4.32500000	142.00000000	0.72700000
45.12500000	4.40000000	142.37500000	0.72800000
45.25000000	4.47500000	142.75000000	0.72900000
45.37500000	4.55000000	143.12500000	0.73000000
45.50000000	4.62500000	143.50000000	NaN
45.62500000	4.70000000	143.87500000	0.73200000
45.75000000	2.00000000	144.25000000	0.73300000
45.87500000	2.07500000	144.62500000	0.73400000
46.00000000	2.15000000	145.00000000	0.73500000
46.12500000	2.22500000	145.37500000	0.73600000
46.25000000	2.30000000	145.75000000	0.73700000
46.37500000	2.37500000	146.12500000	0.73800000
46.50000000	2.45000000	146.50000000	0.72000000
46.62500000	2.52500000	146.87500000	0.72100000
46.75000000	2.60000000	147.25000000	0.72200000
46.87500000	2.67500000	147.62500000	0.72300000
47.00000000	2.75000000	148.00000000	0.72400000
47.12500000	2.82500000	148.37500000	0.72500000
47.25000000	2.90000000	148.75000000	0.72600000
47.37500000	2.97500000	149.12500000	0.72700000
47.50000000	3.05000000	149.50000000	0.72800000
47.62500000	3.12500000	149.87500000	NaN
47.75000000	3.20000000	150.25000000	0.73000000
47.87500000	3.27500000	150.62500000	0.73100000
48.00000000	3.35000000	151.00000000	0.73200000
48.12500000	3.42500000	151.37500000	0.73300000
48.25000000	3.50000000	151.75000000	0.73400000
48.37500000	3.57500000	152.12500000	0.73500000
48.50000000	3.65000000	152.50000000	0.73600000
48.62500000	3.72500000	152.87500000	0.73700000
48.75000000	3.80000000	153.25000000	0.73800000
48.87500000	3.87500000	153.62500000	0.72000000
49.00000000	3.95000000	154.00000000	0.72100000
49.12500000	4.02500000	154.37500000	0.72200000
49.25000000	4.10000000	154.75000000	0.72300000
49.37500000	4.17500000	155.12500000	0.72400000
49.50000000	4.25000000	155.50000000	0.72500000
